tSNE_1	tSNE_2	use.colors	cells
AB42_Cells_381	11.0211565547494	-8.68854114700261	#00ff00	PC_1
AB42_Cells_383	-5.89393398234735	-19.3707336700347	#00ff00	PC_1
AB42_Cells_388	9.96306757184585	-15.9435390576093	#00ff00	PC_1
AB42_Cells_415	3.05919573473628	-15.7302281683785	#00ff00	PC_1
AB42_Cells_418	-7.51459873477696	-17.9796628742747	#00ff00	PC_1
AB42_Cells_433	13.0048392730889	-14.8339583747568	#00ff00	PC_1
AB42_Cells_463	-6.27368371463633	-18.5366826203582	#00ff00	PC_1
AB42_Cells_475	9.61371810589863	-11.5610070170434	#00ff00	PC_1
AB42_Cells_498	11.1427884228266	-13.3994527357726	#00ff00	PC_1
AB42_Cells_508	0.65087924344155	-15.0958661577475	#00ff00	PC_1
AB42_Cells_535	10.0543515801763	-10.3954760965158	#00ff00	PC_1
AB42_Cells_562	11.0093243524805	-9.1137975997955	#00ff00	PC_1
AB42_Cells_570	-1.54898668888944	-15.9906011452179	#00ff00	PC_1
AB42_Cells_608	3.49464662685108	-16.150455575816	#00ff00	PC_1
AB42_Cells_610	-0.406161435079782	-20.2836627343735	#00ff00	PC_1
AB42_Cells_613	12.129205892275	-9.90119729010457	#00ff00	PC_1
AB42_Cells_629	1.06076787311931	-15.4707211238162	#00ff00	PC_1
AB42_Cells_636	17.2120719183387	-13.5804929291559	#00ff00	PC_1
AB42_Cells_650	-1.6894795472283	-18.4365965675587	#00ff00	PC_1
AB42_Cells_654	-6.65482397917827	-18.9225613517009	#00ff00	PC_1
AB42_Cells_661	-1.25067680557456	-12.4032337002982	#00ff00	PC_1
AB42_Cells_709	-1.35606082385877	-19.4511856432793	#00ff00	PC_1
AB42_Cells_754	-5.73837644505046	-18.5184196949502	#00ff00	PC_1
AB42_Cells_777	11.9874823399878	-10.662214372205	#00ff00	PC_1
AB42_Cells_789	1.83905809026628	-18.0330072321374	#00ff00	PC_1
AB42_Cells_790	5.32734323227189	-14.6521100793787	#00ff00	PC_1
AB42_Cells_834	2.64112593283437	-17.612903949078	#00ff00	PC_1
AB42_Cells_859	-4.40412725309582	-18.7860336795244	#00ff00	PC_1
AB42_Cells_870	17.0492514888044	-13.6505061253664	#00ff00	PC_1
AB42_Cells_896	2.46782555418073	-14.2348012721352	#00ff00	PC_1
